x,y,humid,humid90,temp,temp90,h10pix,h10pix90,trees,trees90,NoYes,Xmin,Xmax,Ymin,Ymax,group
7.795709951835977,12.717689514250665,9.54097108840942,9.9957501411438,22.0749998092651,22.8566904067993,15.6583299636841,15.6997203826904,0,0,0,10.5,15.5,29,26.5,0
41.325659676822816,23.73730868778706,11.1881939888,11.2801379203796,11.0416502952576,11.2349703788757,12.9486103057861,12.9486103057861,1.5,1.9,0,28.5,28.5,44.5,44,0
37.01378384432574,54.321276405695,9.30219449996948,10.0186913490295,8.8749852180481,11.1699902534485,13.6791648864746,13.9111399650574,37,72.8,0,24.5,25,42,41.5,0
-17.479222511126764,-54.57196737658243,10.0560543060303,10.4675539016724,20.4500007629395,20.8099800109863,19.0011100769043,19.2727794647217,2,4.2,0,17,18,-21.5,-22,0
2.057516390848492,-67.3074544108971,23.1149713516235,23.7641942977905,24.2041997909546,24.7233303070068,25.2816696166992,25.4011096954346,24.5,55,1,34,36,-17.5,-21.5,0
10.45626480718206,45.04475500475687,9.01055526733398,9.01055526733398,8.18332958221436,8.18332958221436,13.1072196960449,13.1072196960449,28,28,0,9,9,47,47,0
6.135566546335421,46.28753766881183,10.4991680145264,10.5934476852417,9.93332958221436,10.5083602905273,11.3919401168823,12.7217819213867,4,24.8,0,4,5.5,49.5,47.5,0
79.33446231331625,-2.0120647818910493,9.02705545425415,9.74275064468384,18.1750001907349,19.7100004196167,13.8430595397949,13.8430595397949,0,0,0,61,64.5,33.5,32,0
58.99942187593421,-20.457726460076326,21.8312801361084,22.0659412384033,26.9416999816895,27.1649803161621,25.7066707611084,27.6141700744629,0,0,0,52.5,56,24.5,22.5,0
60.21671039139976,14.927087666552998,6.52555575370789,6.73672189712524,6.83750009536743,8.55750322341919,12.7475004196167,12.7475004196167,1,2.1,0,43,44.5,39,37.5,0
29.894756075250537,-29.490736464628057,23.6742198944092,25.1445274353027,25.941650390625,27.8666902542114,30.3172206878662,30.3172206878662,1,25.5,1,39,42,12.5,10.5,0
-17.69854177581879,41.629403610630085,13.5624398231506,13.6654398918152,16.245849609375,16.5691696166992,15.1541647911072,15.310608959198,4.5,6.5,0,-9,-9,39,38.5,0
3.5372885829903353,67.21297363444558,9.85036096572876,10.1072233200073,9.0583348274231,10.7291698455811,13.3941698074341,13.7383298873901,37,75.2,0,4,7,46,44,0
-26.278084107800275,18.296700099481548,12.0930260658264,14.0524438858032,28.9666996002197,29.5691999435425,19.499719619751,20.7908306121826,0,0,0,-8.5,-5.5,21.5,15.5,0
-42.46009203278673,0.8876761288186458,20.9984981536865,23.3842473983765,26.0291500091553,26.2792003631592,28.5088901519775,28.6738899230957,26,36.5,1,-13.5,-8,11,7.5,0
30.236901992861846,44.033694218873464,9.28297214508057,9.28969440460205,8.00416469573975,8.02083263397217,9.73027801513672,9.7525001525879,15.5,26.3,0,19,19.5,53,53,0
-28.05942507954762,4.524356080272157,19.9509185791016,20.0730865478516,27.3166494369507,27.3299695968628,26.4661102294922,26.7247741699219,8.5,9.7,1,-5,-4.5,11.5,11.5,0
10.204450169853324,85.7110577347668,10.7393051147461,10.7406951904297,11.9874997138977,12.0174996376038,14.0090303421021,14.1300302505493,76,77.6,0,8.5,10,44,44,0
24.428930510250375,57.995520735826645,9.8554726600647,9.91941709518433,9.38332986831665,9.82332963943481,12.3162498474121,12.4154739379883,36.5,63.3,0,16.5,17,47.5,47,0
9.718012131993781,14.782100284155687,10.7124439239502,11.5245002746582,20.36669921875,21.0966995239258,15.6997203826904,16.625,0,0,0,12,15,32,28.5,0
24.049469295620533,6.788067513765787,14.1188898086548,14.585280418396,20.8166999816895,21.6082992553711,15.7402801513672,16.1005592346191,0,0,0,23.5,25,31.5,28,0
42.05347001815302,3.7369244981370286,10.8394498825073,10.8394498825073,17.61669921875,17.61669921875,17.5083293914795,17.5083293914795,0,0,0,36,36,31,31,0
-30.710961661385017,17.96375228712952,13.3901962280273,14.6967261314392,29.1041498184204,29.2892004013062,20.6583309173584,20.8615308761597,0,1,0,-10.5,-8.5,17,15.5,0
70.17671807611437,2.806548230628052,10.0545567512512,10.7301405906677,17.7333002090454,20.2708000183105,14.2852802276611,14.2852802276611,0,0,0,52.5,57,37,34.5,0
55.81179038585137,14.797070550820157,7.03294467926025,7.17727756500244,9.04167032241821,10.3991913795471,13.2908301353455,14.4381072998047,1.5,2,0,40.5,41.5,39,38.5,0
35.51684782784745,82.33669133355934,7.99555587768555,8.00236129760742,5.33749985694885,5.52917003631592,9.18625020980835,9.36555576324463,61,66.5,0,17,18.5,60,59.5,0
-8.292563739592305,-61.16638337046904,15.3498578071594,15.6212458610535,20.0833501815796,20.3366697311401,18.3595848083496,18.6541404724121,16,18.4,0,26,26,-25,-25.5,0
-6.468512303160328,-74.09720354249446,18.1190008163452,18.1646669387817,21.5708494186401,21.6875295639038,23.0437498092651,23.1576375961304,37.5,49.1,0,32,32,-26.5,-27,0
18.613847969166763,80.95656557632775,8.95727787017822,9.15983333587647,7.72499990463257,8.2950002670288,10.2808303833008,10.3687196731567,63,71.6,0,10.5,12,51,50.5,0
-1.9399577264314396,27.443612252569018,9.8825837135315,10.6897528648376,16.0958499908447,19.3774900436401,15.0141696929932,15.0141696929932,0,0,0,2.5,5,35,33,0
-29.410402001071507,-41.938173556090454,25.2144737243652,25.3924179077148,24.879150390625,25.0358306884766,27.8225002288818,27.8225002288818,49,56.2,1,12.5,13,-5,-5.5,0
8.040136533484374,-42.8079982986258,19.6927795410156,19.7922191619873,22.3332996368408,22.5583000183105,24.3016700744629,24.5194492340088,26,57,0,31.5,33.5,1,-1,0
-47.16788055829481,0.12352066126773653,23.8838655471802,24.1353620529175,25.5916500091553,25.6874906539917,28.5088901519775,28.5088901519775,33,43.3,1,-13,-12,10,9.5,0
28.373636419553325,-1.027609715158033,9.45647134780884,10.350110912323,22.0458002090454,25.024200630188,15.4162502288818,18.2763900756836,0,0,0,25.5,33,27,22,0
-4.167613327628923,30.079097705734025,12.022504234314,12.3019483566284,16.1999998092651,16.7266393661499,15.039999961853,15.0606641769409,2.5,3.7,0,1.5,2,35.5,35.5,0
96.46692992641933,8.30714437434667,1.03244414776564,1.29877739101648,0.954165041446686,2.39749709367752,17.7369451522827,17.7736127853394,0,0,0,70,70.5,35.5,35,0
15.126112336255783,10.92525484714187,13.6826400756836,13.9543051719666,20.375,20.75,15.6583299636841,15.6583299636841,0,0,0,16.5,19,30.5,28.5,0
4.502419283198919,-49.476155667757965,17.4824697494507,17.8747753143311,21.9458503723145,22.5783205032349,22.5623598098755,23.3244495391846,26,32.7,0,30.5,33.5,-11,-15,0
10.419679395480998,16.338215410060428,14.3500003814697,14.3500003814697,20.11669921875,20.11669921875,16.625,16.625,0,0,0,13.5,13.5,32.5,32.5,0
-22.694313648003718,-40.16890050568558,24.5790000915527,25.2317192077637,24.3999996185303,25.1149997711182,27.6647205352783,27.8225002288818,18,71.2,0,14.5,16.5,-1.5,-3,0
46.99969341806885,0.4553140265533305,7.5441388130188,7.95883340835571,21.5083494186401,22.1892000198364,14.4191699028015,16.0263900756836,0,0,0,38.5,41.5,30.5,28,0
37.0345209606909,-32.361230476741945,29.137057685852,29.7977254867554,27.7624998092651,28.6325002670288,30.3172206878662,30.3172206878662,0.5,0.9,1,43,43.5,12,12,0
6.952076631672213,23.965914189763048,12.0006147384644,12.4465047836304,16.1125001907349,16.7691400527954,16.625,16.625,0,0,0,9.5,9.5,36,35.5,0
27.599570073967698,46.0754884661891,10.1887201309204,10.2005002975464,10.0666999816895,10.0999801635742,11.7597198486328,12.0321678161621,18,52.4,0,19.5,20,47.5,47,0
42.14425731331896,25.115229619202996,10.9258298873901,10.9258298873901,11.0333003997803,11.0333003997803,12.9486103057861,12.9486103057861,0,0,0,28,28,45,45,0
32.64233470736331,41.15146543591368,9.56794471740723,9.63338890075683,8.59167003631592,8.74499797821045,11.2733297348022,11.2733297348022,33,37,0,23,24,47,47,0
10.609867936862921,10.480133731260766,9.46627788543701,9.682222366333,22.2250003814697,22.3600200653076,15.1225004196167,15.4473299026489,0,0,0,14.5,16,27,26.5,0
36.78379589300162,-29.720194087372427,25.9266977310181,28.4701986312866,24.5874996185303,28.7141893386841,30.3172206878662,30.3172206878662,1,14.3,1,43.5,44.5,13.5,13,0
-39.50116537575971,-5.975408149399458,24.6922206878662,24.6922206878662,25.5666999816895,25.5666999816895,29.0588893890381,29.0588893890381,31,31,1,-7,-7,6.5,6.5,0
42.38065851475433,4.154512382191354,8.96555614471436,8.96555614471436,16.5583000183105,16.5583000183105,17.5083293914795,17.5083293914795,0,0,0,36,36,30.5,30.5,0
41.22214566957801,-24.554623271937615,19.5393291473389,20.6636631011963,19.2875003814697,22.5391901016235,30.3172206878662,30.3172206878662,1,1,0,44,45,14.5,14,0
31.241088015472993,32.93866913442896,9.86444454193115,9.92055568695069,9.41249990463257,9.6225001335144,11.0433301925659,11.0433301925659,2.5,3.7,0,20,20.5,47.5,47.5,0
29.18099518649465,86.20898470051883,8.61991653442383,8.6377498626709,6.47083497047424,6.59417004585266,9.8752784729004,9.8752784729004,67.5,71.1,0,14,15.5,56.5,56.5,0
9.47962818488169,16.39409526311865,14.3992771148682,14.6554992675781,20.1541500091553,20.1574703216553,16.625,16.625,0.5,0.9,0,13,13,32.5,32,0
29.54819271532672,31.94816109492058,10.8733898162842,11.0518918991089,10.6667003631592,11.4633003234863,12.7044401168823,12.7269397735596,10,39.2,0,23,24,43.5,43,0
88.16358392801543,0.3929415646925521,8.29155550003052,9.71422100067139,12.2082996368408,15.5566997528076,16.4186096191406,17.1530521392822,0,0,0,67.5,68.5,36.5,35.5,0
31.456621478033284,-17.823956460932795,16.7016117095947,18.6322219848633,27.5249996185303,28.87001953125,26.2241706848145,27.5422779083252,0,2,1,34,38.5,21.5,12.5,0
-22.912881274119687,5.622146630974542,17.8169403076172,17.8169403076172,28.24169921875,28.24169921875,24.6827793121338,24.6827793121338,1,1,1,-2,-2,12.5,12.5,0
-32.96915027796993,-7.014946996563729,25.1922801971436,25.4570606231689,26.8500003814697,26.9233600616455,29.0588893890381,29.0588893890381,24,28,1,-3.5,-3,7.5,7,0
-10.291367263383757,46.293642394096324,9.30138874053955,9.84166717529297,10.9167003631592,12.4666996002197,13.9858303070068,14.8005599975586,11,39,0,-6.5,-2,42.5,40,0
52.02580060238093,-0.33125727081353634,11.6868900299072,11.712670135498,23.125,23.3516403198242,14.898889541626,15.1571140289307,3,8.6,0,44.5,45,32.5,32,0
8.192567572674069,20.88517408968367,15.5422201156616,15.5422201156616,19.3332996368408,19.3332996368408,16.625,16.625,0,0,0,11,11,35.5,35.5,0
51.9652816300221,-25.700336172714756,21.0157234191895,22.758890914917,24.2833003997803,25.6599807739258,26.3830604553223,26.9876659393311,0,0,0,50.5,53,18.5,15,0
-8.65898678341507,40.157051688836816,10.1097757339478,10.3553922653198,13.5,14.3083396911621,15.0658302307129,15.3497200012207,2,26.2,0,-4.5,-1,41,38,0
25.202822680795656,56.09986001304528,9.32227802276611,9.34761142730713,8.62083530426025,8.70416736602783,10.65625,10.7232498168945,31.5,53.5,0,16,16.5,51,51,0
-20.396871849397886,-56.34732488108033,9.67041683197021,10.5675015449524,21.004150390625,21.3541994094849,16.7913856506348,17.574725151062,0.5,1.5,0,15.5,16.5,-22,-23,0
17.4296123797818,66.42727961789909,9.38299980163574,9.38877754211426,7.76667022705078,8.1599983215332,10.2669401168823,10.2669401168823,3,58.2,0,8.5,9.5,56.5,56,0
-22.61765025428286,4.359295323545496,18.2099990844727,18.2099990844727,28.1499996185303,28.1499996185303,25.4825000762939,25.4825000762939,1,1,1,-1.5,-1.5,12,12,0
33.649326043201825,42.201341570622205,8.88122253417969,9.1930004119873,6.72916507720947,7.78583316802978,12.0576400756836,12.1186401367187,27.5,46.3,0,24,24.5,45.5,45.5,0
-7.820632712380727,-69.94809010349012,8.92572236061096,9.49227786064148,11.3083148002625,13.168302822113,21.374439239502,21.374439239502,17.5,21.1,0,28.5,29,-29,-29,0
-2.6993025544457723,68.93592632536767,10.6912220001221,10.8991676330566,10.7833003997803,11.2350200653076,13.3583297729492,13.3583297729492,50,69.2,0,1,2.5,46,45,0
61.26905202898115,11.827435273072155,7.58388919830322,8.03550090789795,9.61667013168335,11.4416397094727,13.0577802658081,13.2280597686768,1,1.9,0,44.5,47,39,36.5,0
-47.74983534139441,-7.6365256641392225,19.9077213287354,19.924613571167,24.00830078125,24.0150207519531,28.9313907623291,28.9313907623291,33,59.4,1,-9.5,-9,8.5,8,0
-6.482356819616513,-4.891865545865311,16.2206945419312,16.2965250015259,27.2999992370605,27.5124998092651,24.6319446563721,25.5212497711182,0,0.5,1,9.5,10.5,12.5,11,0
-41.35278154028462,50.76578026332942,14.5630262374878,14.6500822067261,15.941650390625,16.2483306884766,15.8780603408813,15.8780603408813,22.70145875251509,35.21498993963784,0,-27,-25,38.5,37.5,0
26.79280424963497,47.475823927564775,9.333500289917,9.40005569458008,8.49166965484619,8.79833393096924,10.7322196960449,10.7384437561035,3,43,0,17,17.5,51,50.5,0
-21.4596491663664,-65.97190484368623,7.9436110496521,9.0861665725708,17.5499992370605,19.0166805267334,15.1822204589844,15.799280166626,0,0,0,17,17.5,-26,-27.5,0
21.36062624092641,10.8201136682599,14.6122250556946,14.7369451522827,19.25,19.9833002090454,15.3758296966553,15.3758296966553,0,1,0,21,22,32.5,31,0
-3.5167159876697762,-56.775062857422775,16.6563640594482,16.8023082733154,20.6541500091553,20.8508296966553,21.3655548095703,21.6779983520508,14.5,14.9,0,27.5,28,-21,-21.5,0
29.009100981553424,41.02490258687508,9.40427780151367,9.42216682434082,8.69167041778564,8.7249979019165,10.5574998855591,10.5695001602173,0,4.8,0,16.5,17.5,51.5,51.5,0
47.686468550071076,75.60315175586791,8.52388858795166,8.52388858795166,6.33333015441895,6.33333015441895,12.2338895797729,12.2338895797729,73,73,0,26.5,26.5,45.5,45.5,0
31.549539587765075,39.74606002142034,9.16702756881714,9.18419427871704,8.04583501815796,8.15000114440918,10.5433349609375,10.6095280647278,3,21.4,0,19.5,20.5,51.5,51,0
29.420067585834094,34.86767060760063,9.60744495391846,9.88149948120117,9.04166984558105,9.71833209991455,11.0433301925659,11.0958877563477,13,23.2,0,20.5,22,48,47.5,0
-24.086692119682343,-42.314830513617004,20.4023876190186,21.5707202911377,21.8999996185303,23.5733192443848,26.2461109161377,26.4575004577637,35,59,1,14.5,16,-8.5,-9.5,0
35.118620932711124,48.663051996867715,9.99988765716553,10.3647760391235,8.69999980926514,9.99999980926514,12.1500000953674,12.1628880500793,36,58.4,0,24.5,24.5,45,44.5,0
36.54756555743945,26.764757153276246,10.4342800140381,10.7182800292969,9.32499980926514,10.4116399765015,12.9486103057861,12.9486103057861,6,18,0,26.5,27.5,45,45,0
-1.331742167649973,-16.99619351267823,21.2194173812866,21.8484972000122,27.2833499908447,27.4708597183228,24.6252794265747,25.7561092376709,14.5,31.3,0,17.5,20,10,8,0
33.82449440657103,24.53565248276238,11.1291637420654,11.1336078643799,11.4582996368408,11.5050197601318,12.9486103057861,12.9486103057861,7,8.6,0,25,25.5,44,43.5,0
-52.32482869780305,-19.032776346399867,22.3484178543091,22.5005857467651,25.1541500091553,25.2908306121826,29.0588893890381,29.0588893890381,44,68.8,1,-8,-8,7,6.5,0
89.8599469966944,0.7869095813171184,6.97905559539795,9.56305751800537,6.92500019073486,14.5916599273682,17.5083293914795,17.625280380249,0,1.2,0,68.5,69.5,36,35,0
-40.84904963924651,-68.77339979182882,24.9001358032227,25.0734436035156,24.5375003814697,24.7966993331909,28.1825008392334,28.2726091384888,75,81.3,0,13.5,14.5,-0.5,-2.5,0
45.62401271134367,15.698856104178805,8.05033369064331,8.11122217178345,10.5166997909546,10.8899801254272,16.1752796173096,16.1752796173096,1,6.6,0,34.5,35,39,38.5,0
7.764983789322192,20.900924682359108,14.6437741279602,14.809218120575,18.8291501998901,18.9124700546265,16.625,16.625,0,0,0,10.5,11,35,35,0
48.37727666904527,25.26484071818434,9.80441665649414,10.032946395874,9.19167041778564,10.1608087539673,11.6583299636841,11.6583299636841,5,11.8,0,32.5,35,47,46,0
9.30357912204412,-36.09063978314818,19.4730606079102,19.4730606079102,21.00830078125,21.00830078125,25.228609085083,25.228609085083,22,22,0,31,31,-3.5,-3.5,0
-29.510464318053092,-23.6817734552051,27.7622215270996,28.4033340454102,26.61669921875,26.8300003051758,29.3330593109131,29.3330593109131,30,58.2,1,5.5,6.5,7,6,0
-20.131998302212477,-65.14658608315604,9.30338840484619,9.4268892288208,20.49169921875,20.5517002105713,16.3455600738525,16.6170585632324,0,0.199999999999999,0,17.5,18.5,-25.5,-27,0
36.8523944622743,53.35880473179444,8.76388931274414,8.81266679763794,6.7333300113678,6.82249908447266,9.35000038146973,9.38388919830322,28,48.9,0,22,23.5,54,53.5,0
-24.378115619546723,-9.998622491012764,28.1713893890381,28.6686092376709,27.2166996002197,27.2567005157471,29.3330593109131,29.3330593109131,8,20,1,2,2,7,6,0
39.354968664839454,-31.646145789821436,28.501668548584,29.1250030517578,27.3916997909546,28.9092000961304,30.3172206878662,30.3172206878662,0,0.7,1,44,45,13.5,12.5,0
65.4048352492264,-1.0728686561358636,7.80422220230103,9.27816696166992,16.9832992553711,19.85166015625,19.2566699981689,20.9225006103516,0,0,0,50,55.5,34,31,0
90.90824970065707,1.5385163847319971,4.86813883781433,5.05197224617004,8.62916493415833,9.55249695777893,17.8947200775146,17.8947200775146,0,0,0,69,69.5,34,33.5,0
-43.41117949694262,-3.244721325881835,20.24680519104,20.5781946182251,25.4749994277954,25.8291492462158,28.5088901519775,28.5088901519775,37,44.5,1,-9.5,-8,10,9.5,0
-37.13048873636062,22.672421731135415,15.65558385849,16.3830846786499,28.0458507537842,29.1691692352295,21.6563892364502,23.9256408691406,0,0,0,-16,-13,18.5,16.5,0
34.56264906213791,53.326305763893494,8.8812219619751,8.97188892364502,7.38333511352539,7.75999999046326,10.7894401550293,10.7894401550293,17,62.1,0,21.5,22.5,49.5,49,0
38.43177748563375,37.75626347288082,12.5776671409607,12.6758893013,13.5541501045227,13.6974701881409,14.1051349639893,14.1276912689209,33,57,0,28.5,29,41,41,0
-8.377733890714023,62.54606901943649,10.3757207870483,10.6125520706177,11.25,12.8849803924561,13.8369398117065,13.9887760162354,23,74,0,-2,-1,43,42,0
-16.71507227580708,38.71065956090436,13.240114402771,13.5307783126831,16.5916500091553,16.6833097457886,15.4488897323608,15.4488897323608,7,21.7,0,-8.5,-7,38,37.5,0
68.11906506133646,-2.7064683999196832,6.22652792930603,7.31347250938416,17.1708498001099,19,21.7008304595947,23.1227798461914,0,0,0,53.5,56.5,33,30,0
-14.326022945902308,-58.24393226901592,14.9006948471069,15.772500038147,21.1374998092651,21.6541996002197,19.2727794647217,19.2727794647217,1,1,0,19,21,-20.5,-24,0
28.31297404076808,90.53165116080218,8.9501111984253,8.96688899993896,7.03332996368408,7.0600019454956,9.8752784729004,9.88127822875976,73,74.6,0,13.5,14.5,56,56,0
-19.7595769439782,-61.00296081969896,8.26883344650268,8.39516649246216,20.1416501998901,20.3249996185303,17.1400003433228,17.6796953201294,0,0,0,17,17.5,-23.5,-24.5,0
39.32357124780271,50.02294572183678,9.17672214508057,9.23649997711182,7.34167003631592,7.5149980545044,12.1338901519775,12.1338901519775,17,66.6,0,25,26,45.5,45.5,0
43.18953765653915,-20.62942317321486,13.7761149406433,15.242919921875,17.3083000183105,18.9333000183105,30.3172206878662,30.3172206878662,0,1,0,44,45,16.5,15,0
34.97675873507285,2.9779427379718375,17.5083293914795,17.5083293914795,20.11669921875,20.11669921875,17.5083293914795,17.5083293914795,0,0,0,32,32,31,31,0
-45.66540486001414,-15.117798848062186,27.0804475784302,27.2481153488159,25.7083501815796,25.8416700363159,29.0588893890381,29.0588893890381,39.5,52.7,1,-6.5,-6,5.5,5.5,0
45.387344766296174,14.83225931929942,8.18927755355835,8.4111665725708,10.375,11.210000038147,16.1752796173096,16.1752796173096,1,1.6,0,33.5,35,38,37.5,0
60.33929903505752,66.89045498898949,4.81722211837769,5.22566661834717,-3.06666994094849,-1.20833003520966,6.63250017166138,7.01638889312744,3,19.6,0,22.5,31,70.5,68.5,0
7.64247143713937,21.579595153926732,14.4483299255371,14.4483299255371,19.0167007446289,19.0167007446289,16.625,16.625,0,0,0,10.5,10.5,35.5,35.5,0
-4.9581378793302555,-56.96499998819001,16.7843355178833,17.3688362121582,21.4791994094849,22.274200630188,20.3411102294922,22.0114688873291,6,20.1,0,24.5,29,-19.5,-24,0
2.1381337354476466,27.680174486015847,8.48022232055664,9.81488723754883,13.875,17.0933101654053,15.5422201156616,15.5422201156616,0.5,1,0,5.5,6.5,35.5,35,0
-34.24218827551995,-5.461943014072681,23.6111103057861,23.7483303070068,26.5832996368408,26.7766605377197,29.0588893890381,29.0588893890381,27,29.4,1,-4.5,-4,8.5,8,0
0.7369744759279417,33.043223870426914,12.4378037452698,12.6907477378845,16.6750001907349,17.0616403579712,16.1623601913452,16.532472038269,35,36.6,0,8,8.5,36.5,36.5,0
40.34467048850907,16.794354761638335,8.01150016784668,8.17716674804687,10.8832998275757,11.5033000946045,15.7238903045654,15.8588899612427,2,5,0,30.5,31.5,39,38,0
3.722213932317098,-72.66366038801189,23.9612201690674,24.6126140594482,24.1916999816895,24.8900207519531,25.833610534668,26.0586109161377,33,64.8,1,36,39,-15.5,-19,0
7.5382888267762,22.52698006743821,14.1308064460754,14.3778624534607,17.8583498001099,18.2516702651978,16.625,16.625,1,1.8,0,10,10.5,36,36,0
40.14802264972722,5.905036352597398,13.8244400024414,13.8244400024414,17.36669921875,17.36669921875,17.5083293914795,17.5083293914795,10,10,0,36,36,34,34,0
-28.388195819686512,-59.42226756439026,25.9367212295532,26.5740266799927,25.2833499908447,25.7274900436401,26.7722206115723,26.7722206115723,42.5,82,1,16.5,21,-1.5,-8,0
27.48163325991827,24.590725570547452,8.43333339691162,8.43333339691162,9.93332958221436,9.93332958221436,14.6416702270508,14.6416702270508,0,0,0,20.5,20.5,40.5,40.5,0
48.6547441320905,-12.872719979483927,12.5466680526733,15.2219482421875,25.2999992370605,26.14833984375,20.9005603790283,24.264720916748,0,0,0,42.5,48.5,27,19.5,0
48.10410818764233,54.42108985129149,8.93783359527588,8.9877779006958,7.28332996368408,7.57499780654907,10.4572200775146,10.8814979553223,13,71,0,28,29.5,51,49.5,0
-44.84892507726091,8.6283344535518,23.0918325424194,23.2311647415161,26.5249996185303,26.6249996185303,27.6922206878662,27.6922206878662,18,31.6,0,-15.5,-15,12,12,0
89.7473540102262,-1.6907810374293462,6.57616672515869,7.42483348846435,10.7166996002197,13.5299800872803,17.8947200775146,17.8947200775146,0,0.8,0,69.5,70,33.5,33,0
-17.096264952967886,-49.34337131927745,12.5053918838501,13.4660596847534,22.6499996185303,22.9450000762939,20.1263904571533,21.1931701660156,1,1,0,14.5,18,-18,-18.5,0
-43.50450712852121,-3.6803249219189684,19.7126094818115,19.7666095733643,24.2666501998901,24.3199697494507,28.5334749221802,28.5531427383423,39,42.2,1,-9,-8.5,9,9,0
9.859749825148011,61.6255072234755,4.96055588722229,5.07722277641296,0.65833171736449,1.19833037164062,13.2630596160889,13.2630596160889,32.5,56.9,0,7.5,8,46,46,0
-62.25569921863055,-32.04012522882288,22.4402799606323,22.6681995391846,24.6000003814697,24.9457998275757,28.9313907623291,28.9313907623291,65.5,76,0,-10,-9.5,8,7,0
-4.8469125845548975,-16.447589541897397,20.828108215332,21.0201126098633,26.2166996002197,26.5700004577637,25.7561092376709,25.8303333282471,19,28.8,0,16,17,8.5,7.5,0
70.41688444915506,57.61451662209745,7.63177785873413,7.70577783584595,8.68332958221436,8.68332958221436,12.7475004196167,14.0761640548706,72,74.4,0,39.5,40.5,40.5,40.5,0
-9.552516655167842,-52.14947199208993,16.5658302307129,16.6927795410156,21.125,21.9249992370605,20.8930606842041,21.124439239502,43,49,0,22.5,27.5,-11.5,-14.5,0
1.7088927951229018,-6.06874222065745,16.0350536346436,16.5354415893555,28,28.9033397674561,20.8088893890381,21.0580535888672,0,0,0,14,16,14,13,0
19.068960655485995,74.05344223225872,6.25552821159363,7.41938891410828,2.02916502952576,4.79333620071411,9.79124975204468,9.84577827453613,36,57.6,0,7.5,10,59.5,59,0
