x,y,humid,humid90,temp,temp90,h10pix,h10pix90,trees,trees90,NoYes,Xmin,Xmax,Ymin,Ymax,group
11.180376600042798,-25.726281282780132,9.8825837135315,10.6897528648376,16.0958499908447,19.3774900436401,15.0141696929932,15.0141696929932,0,0,0,2.5,5,35,33,0
-44.40342742762124,24.161332685680428,25.2144737243652,25.3924179077148,24.879150390625,25.0358306884766,27.8225002288818,27.8225002288818,49,56.2,1,12.5,13,-5,-5.5,0
-11.329664439371168,41.641204780624996,19.6927795410156,19.7922191619873,22.3332996368408,22.5583000183105,24.3016700744629,24.5194492340088,26,57,0,31.5,33.5,1,-1,0
-41.72288951076441,-21.455007482230016,23.8838655471802,24.1353620529175,25.5916500091553,25.6874906539917,28.5088901519775,28.5088901519775,33,43.3,1,-13,-12,10,9.5,0
25.82676728921306,13.081094230163368,9.45647134780884,10.350110912323,22.0458002090454,25.024200630188,15.4162502288818,18.2763900756836,0,0,0,25.5,33,27,22,0
10.287696597668544,-29.018487299004363,12.022504234314,12.3019483566284,16.1999998092651,16.7266393661499,15.039999961853,15.0606641769409,2.5,3.7,0,1.5,2,35.5,35.5,0
90.63068245759139,35.12063458255684,1.03244414776564,1.29877739101648,0.954165041446686,2.39749709367752,17.7369451522827,17.7736127853394,0,0,0,70,70.5,35.5,35,0
19.158740634848154,-3.4166659544784084,13.6826400756836,13.9543051719666,20.375,20.75,15.6583299636841,15.6583299636841,0,0,0,16.5,19,30.5,28.5,0
-17.26042327905055,45.8827691149427,17.4824697494507,17.8747753143311,21.9458503723145,22.5783205032349,22.5623598098755,23.3244495391846,26,32.7,0,30.5,33.5,-11,-15,0
17.327916650472982,-10.326565382443981,14.3500003814697,14.3500003814697,20.11669921875,20.11669921875,16.625,16.625,0,0,0,13.5,13.5,32.5,32.5,0
-37.62934516078914,25.56066374226903,24.5790000915527,25.2317192077637,24.3999996185303,25.1149997711182,27.6647205352783,27.8225002288818,18,71.2,0,14.5,16.5,-1.5,-3,0
43.269856669193516,19.993406968638546,7.5441388130188,7.95883340835571,21.5083494186401,22.1892000198364,14.4191699028015,16.0263900756836,0,0,0,38.5,41.5,30.5,28,0
20.133920180147946,44.66111185319173,29.137057685852,29.7977254867554,27.7624998092651,28.6325002670288,30.3172206878662,30.3172206878662,0.5,0.9,1,43,43.5,12,12,0
17.606455550343338,-18.6642898696555,12.0006147384644,12.4465047836304,16.1125001907349,16.7691400527954,16.625,16.625,0,0,0,9.5,9.5,36,35.5,0
45.292689071785794,-28.91672459936819,10.1887201309204,10.2005002975464,10.0666999816895,10.0999801635742,11.7597198486328,12.0321678161621,18,52.4,0,19.5,20,47.5,47,0
49.759103818316625,-4.086033746499468,10.9258298873901,10.9258298873901,11.0333003997803,11.0333003997803,12.9486103057861,12.9486103057861,0,0,0,28,28,45,45,0
47.4956464978691,-22.106539189894136,9.56794471740723,9.63338890075683,8.59167003631592,8.74499797821045,11.2733297348022,11.2733297348022,33,37,0,23,24,47,47,0
14.923672193008752,-5.051909365502591,9.46627788543701,9.682222366333,22.2250003814697,22.3600200653076,15.1225004196167,15.4473299026489,0,0,0,14.5,16,27,26.5,0
20.818624157755185,42.348448901522076,25.9266977310181,28.4701986312866,24.5874996185303,28.7141893386841,30.3172206878662,30.3172206878662,1,14.3,1,43.5,44.5,13.5,13,0
-37.38614226039048,-12.813586451585202,24.6922206878662,24.6922206878662,25.5666999816895,25.5666999816895,29.0588893890381,29.0588893890381,31,31,1,-7,-7,6.5,6.5,0
40.70520439327758,14.680589498359337,8.96555614471436,8.96555614471436,16.5583000183105,16.5583000183105,17.5083293914795,17.5083293914795,0,0,0,36,36,30.5,30.5,0
27.232292778112242,39.64009417018816,19.5393291473389,20.6636631011963,19.2875003814697,22.5391901016235,30.3172206878662,30.3172206878662,1,1,0,44,45,14.5,14,0
43.39159949855791,-15.78210792961675,9.86444454193115,9.92055568695069,9.41249990463257,9.6225001335144,11.0433301925659,11.0433301925659,2.5,3.7,0,20,20.5,47.5,47.5,0
64.20917340545417,-64.33538849461623,8.61991653442383,8.6377498626709,6.47083497047424,6.59417004585266,9.8752784729004,9.8752784729004,67.5,71.1,0,14,15.5,56.5,56.5,0
16.49619779320221,-10.786362734470613,14.3992771148682,14.6554992675781,20.1541500091553,20.1574703216553,16.625,16.625,0.5,0.9,0,13,13,32.5,32,0
40.9209878994668,-15.434506416720518,10.8733898162842,11.0518918991089,10.6667003631592,11.4633003234863,12.7044401168823,12.7269397735596,10,39.2,0,23,24,43.5,43,0
79.83141741872414,38.45269007789022,8.29155550003052,9.71422100067139,12.2082996368408,15.5566997528076,16.4186096191406,17.1530521392822,0,0,0,67.5,68.5,36.5,35.5,0
21.305381455555697,29.34386257796378,16.7016117095947,18.6322219848633,27.5249996185303,28.87001953125,26.2241706848145,27.5422779083252,0,2,1,34,38.5,21.5,12.5,0
-17.093482588178798,-16.09410601665052,17.8169403076172,17.8169403076172,28.24169921875,28.24169921875,24.6827793121338,24.6827793121338,1,1,1,-2,-2,12.5,12.5,0
-31.947222452889925,-9.026086329009432,25.1922801971436,25.4570606231689,26.8500003814697,26.9233600616455,29.0588893890381,29.0588893890381,24,28,1,-3.5,-3,7.5,7,0
11.634656254776724,-45.91465472183111,9.30138874053955,9.84166717529297,10.9167003631592,12.4666996002197,13.9858303070068,14.8005599975586,11,39,0,-6.5,-2,42.5,40,0
47.2456275609296,23.038328074856686,11.6868900299072,11.712670135498,23.125,23.3516403198242,14.898889541626,15.1571140289307,3,8.6,0,44.5,45,32.5,32,0
17.350627599039676,-15.36462058049642,15.5422201156616,15.5422201156616,19.3332996368408,19.3332996368408,16.625,16.625,0,0,0,11,11,35.5,35.5,0
36.5371613664526,45.35448145205861,21.0157234191895,22.758890914917,24.2833003997803,25.6599807739258,26.3830604553223,26.9876659393311,0,0,0,50.5,53,18.5,15,0
10.55120022007892,-39.832667098077316,10.1097757339478,10.3553922653198,13.5,14.3083396911621,15.0658302307129,15.3497200012207,2,26.2,0,-4.5,-1,41,38,0
47.62503283456046,-38.933933901798156,9.32227802276611,9.34761142730713,8.62083530426025,8.70416736602783,10.65625,10.7232498168945,31.5,53.5,0,16,16.5,51,51,0
-42.33041051291666,40.972689698479584,9.67041683197021,10.5675015449524,21.004150390625,21.3541994094849,16.7913856506348,17.574725151062,0.5,1.5,0,15.5,16.5,-22,-23,0
45.58619782681696,-51.82342607585337,9.38299980163574,9.38877754211426,7.76667022705078,8.1599983215332,10.2669401168823,10.2669401168823,3,58.2,0,8.5,9.5,56.5,56,0
-17.378767392748532,-14.849808860793518,18.2099990844727,18.2099990844727,28.1499996185303,28.1499996185303,25.4825000762939,25.4825000762939,1,1,1,-1.5,-1.5,12,12,0
48.93788996042139,-22.701236486305913,8.88122253417969,9.1930004119873,6.72916507720947,7.78583316802978,12.0576400756836,12.1186401367187,27.5,46.3,0,24,24.5,45.5,45.5,0
-37.53850493643322,58.947655546736115,8.92572236061096,9.49227786064148,11.3083148002625,13.168302822113,21.374439239502,21.374439239502,17.5,21.1,0,28.5,29,-29,-29,0
28.190394126258706,-62.81426703885445,10.6912220001221,10.8991676330566,10.7833003997803,11.2350200653076,13.3583297729492,13.3583297729492,50,69.2,0,1,2.5,46,45,0
60.9044303065874,16.236642265118306,7.58388919830322,8.03550090789795,9.61667013168335,11.4416397094727,13.0577802658081,13.2280597686768,1,1.9,0,44.5,47,39,36.5,0
-45.78989264291062,-14.606763715967762,19.9077213287354,19.924613571167,24.00830078125,24.0150207519531,28.9313907623291,28.9313907623291,33,59.4,1,-9.5,-9,8.5,8,0
-7.0633056831817385,0.7824220648979805,16.2206945419312,16.2965250015259,27.2999992370605,27.5124998092651,24.6319446563721,25.5212497711182,0,0.5,1,9.5,10.5,12.5,11,0
-14.461378313282886,-63.7021725110138,14.5630262374878,14.6500822067261,15.941650390625,16.2483306884766,15.8780603408813,15.8780603408813,22.70145875251509,35.21498993963784,0,-27,-25,38.5,37.5,0
45.50494941584708,-30.614930539650928,9.333500289917,9.40005569458008,8.49166965484619,8.79833393096924,10.7322196960449,10.7384437561035,3,43,0,17,17.5,51,50.5,0
-47.86918990660528,49.434076220262824,7.9436110496521,9.0861665725708,17.5499992370605,19.0166805267334,15.1822204589844,15.799280166626,0,0,0,17,17.5,-26,-27.5,0
24.69338340015632,-0.5297443549322628,14.6122250556946,14.7369451522827,19.25,19.9833002090454,15.3758296966553,15.3758296966553,0,1,0,21,22,32.5,31,0
-27.59833986906613,48.84712286245995,16.6563640594482,16.8023082733154,20.6541500091553,20.8508296966553,21.3655548095703,21.6779983520508,14.5,14.9,0,27.5,28,-21,-21.5,0
45.09469819657403,-24.042101575602867,9.40427780151367,9.42216682434082,8.69167041778564,8.7249979019165,10.5574998855591,10.5695001602173,0,4.8,0,16.5,17.5,51.5,51.5,0
76.17569359683141,-46.586628527998286,8.52388858795166,8.52388858795166,6.33333015441895,6.33333015441895,12.2338895797729,12.2338895797729,73,73,0,26.5,26.5,45.5,45.5,0
46.470920888679494,-21.64001259667374,9.16702756881714,9.18419427871704,8.04583501815796,8.15000114440918,10.5433349609375,10.6095280647278,3,21.4,0,19.5,20.5,51.5,51,0
42.233456366968,-18.15468414411045,9.60744495391846,9.88149948120117,9.04166984558105,9.71833209991455,11.0433301925659,11.0958877563477,13,23.2,0,20.5,22,48,47.5,0
-39.77198206302765,26.84299836940382,20.4023876190186,21.5707202911377,21.8999996185303,23.5733192443848,26.2461109161377,26.4575004577637,35,59,1,14.5,16,-8.5,-9.5,0
53.08685572726788,-27.86421385105086,9.99988765716553,10.3647760391235,8.69999980926514,9.99999980926514,12.1500000953674,12.1628880500793,36,58.4,0,24.5,24.5,45,44.5,0
45.12380299378931,-7.826528829038466,10.4342800140381,10.7182800292969,9.32499980926514,10.4116399765015,12.9486103057861,12.9486103057861,6,18,0,26.5,27.5,45,45,0
-8.107485488819147,14.18718516538786,21.2194173812866,21.8484972000122,27.2833499908447,27.4708597183228,24.6252794265747,25.7561092376709,14.5,31.3,0,17.5,20,10,8,0
41.79062269620602,-7.087230357625298,11.1291637420654,11.1336078643799,11.4582996368408,11.5050197601318,12.9486103057861,12.9486103057861,7,8.6,0,25,25.5,44,43.5,0
-54.95818036306583,-6.484983965354651,22.3484178543091,22.5005857467651,25.1541500091553,25.2908306121826,29.0588893890381,29.0588893890381,44,68.8,1,-8,-8,7,6.5,0
81.48098970820048,38.888356652606156,6.97905559539795,9.56305751800537,6.92500019073486,14.5916599273682,17.5083293914795,17.625280380249,0,1.2,0,68.5,69.5,36,35,0
-67.03246745958829,43.70493364036968,24.9001358032227,25.0734436035156,24.5375003814697,24.7966993331909,28.1825008392334,28.2726091384888,75,81.3,0,13.5,14.5,-0.5,-2.5,0
48.551197584166715,5.922328962609763,8.05033369064331,8.11122217178345,10.5166997909546,10.8899801254272,16.1752796173096,16.1752796173096,1,6.6,0,34.5,35,39,38.5,0
16.97175253062796,-15.567039213716244,14.6437741279602,14.809218120575,18.8291501998901,18.9124700546265,16.625,16.625,0,0,0,10.5,11,35,35,0
55.15763938882055,-1.3354724216582268,9.80441665649414,10.032946395874,9.19167041778564,10.1608087539673,11.6583299636841,11.6583299636841,5,11.8,0,32.5,35,47,46,0
-6.951362393823061,35.971412980345775,19.4730606079102,19.4730606079102,21.00830078125,21.00830078125,25.228609085083,25.228609085083,22,22,0,31,31,-3.5,-3.5,0
-36.425519014395306,7.645218762645944,27.7622215270996,28.4033340454102,26.61669921875,26.8300003051758,29.3330593109131,29.3330593109131,30,58.2,1,5.5,6.5,7,6,0
-46.24573019119347,49.181064485221576,9.30338840484619,9.4268892288208,20.49169921875,20.5517002105713,16.3455600738525,16.6170585632324,0,0.199999999999999,0,17.5,18.5,-25.5,-27,0
56.90463675121369,-31.2921318215006,8.76388931274414,8.81266679763794,6.7333300113678,6.82249908447266,9.35000038146973,9.38388919830322,28,48.9,0,22,23.5,54,53.5,0
-25.39795698962775,-2.700830525603014,28.1713893890381,28.6686092376709,27.2166996002197,27.2567005157471,29.3330593109131,29.3330593109131,8,20,1,2,2,7,6,0
22.563025316909094,45.046496760448214,28.501668548584,29.1250030517578,27.3916997909546,28.9092000961304,30.3172206878662,30.3172206878662,0,0.7,1,44,45,13.5,12.5,0
59.0515550577679,29.515597830593325,7.80422220230103,9.27816696166992,16.9832992553711,19.85166015625,19.2566699981689,20.9225006103516,0,0,0,50,55.5,34,31,0
82.7618760176346,38.6621813886903,4.86813883781433,5.05197224617004,8.62916493415833,9.55249695777893,17.8947200775146,17.8947200775146,0,0,0,69,69.5,34,33.5,0
-39.92874555328033,-16.649830812955514,20.24680519104,20.5781946182251,25.4749994277954,25.8291492462158,28.5088901519775,28.5088901519775,37,44.5,1,-9.5,-8,10,9.5,0
-22.247683217253662,-37.60782121880317,15.65558385849,16.3830846786499,28.0458507537842,29.1691692352295,21.6563892364502,23.9256408691406,0,0,0,-16,-13,18.5,16.5,0
54.85091215409569,-32.36852880049873,8.8812219619751,8.97188892364502,7.38333511352539,7.75999999046326,10.7894401550293,10.7894401550293,17,62.1,0,21.5,22.5,49.5,49,0
51.02447131923895,-16.48767420724719,12.5776671409607,12.6758893013,13.5541501045227,13.6974701881409,14.1051349639893,14.1276912689209,33,57,0,28.5,29,41,41,0
20.525963785795376,-59.6246377370563,10.3757207870483,10.6125520706177,11.25,12.8849803924561,13.8369398117065,13.9887760162354,23,74,0,-2,-1,43,42,0
2.652536937572794,-42.12585604597238,13.240114402771,13.5307783126831,16.5916500091553,16.6833097457886,15.4488897323608,15.4488897323608,7,21.7,0,-8.5,-7,38,37.5,0
60.77666697013771,32.166083901152604,6.22652792930603,7.31347250938416,17.1708498001099,19,21.7008304595947,23.1227798461914,0,0,0,53.5,56.5,33,30,0
-37.84315251291958,45.331610526771904,14.9006948471069,15.772500038147,21.1374998092651,21.6541996002197,19.2727794647217,19.2727794647217,1,1,0,19,21,-20.5,-24,0
65.28738881948098,-68.6241478827057,8.9501111984253,8.96688899993896,7.03332996368408,7.0600019454956,9.8752784729004,9.88127822875976,73,74.6,0,13.5,14.5,56,56,0
-43.99089796208984,45.62015397343994,8.26883344650268,8.39516649246216,20.1416501998901,20.3249996185303,17.1400003433228,17.6796953201294,0,0,0,17,17.5,-23.5,-24.5,0
57.63314298949438,-27.323222408113807,9.17672214508057,9.23649997711182,7.34167003631592,7.5149980545044,12.1338901519775,12.1338901519775,17,66.6,0,25,26,45.5,45.5,0
30.70320820146167,37.032968640267114,13.7761149406433,15.242919921875,17.3083000183105,18.9333000183105,30.3172206878662,30.3172206878662,0,1,0,44,45,16.5,15,0
33.5191811203658,12.447103313336953,17.5083293914795,17.5083293914795,20.11669921875,20.11669921875,17.5083293914795,17.5083293914795,0,0,0,32,32,31,31,0
-47.10456708677565,-7.228949332599161,27.0804475784302,27.2481153488159,25.7083501815796,25.8416700363159,29.0588893890381,29.0588893890381,39.5,52.7,1,-6.5,-6,5.5,5.5,0
48.029577565434714,6.547263487630776,8.18927755355835,8.4111665725708,10.375,11.210000038147,16.1752796173096,16.1752796173096,1,1.6,0,33.5,35,38,37.5,0
84.05547718208747,-32.95756821531489,4.81722211837769,5.22566661834717,-3.06666994094849,-1.20833003520966,6.63250017166138,7.01638889312744,3,19.6,0,22.5,31,70.5,68.5,0
17.16596210215845,-16.227540321168597,14.4483299255371,14.4483299255371,19.0167007446289,19.0167007446289,16.625,16.625,0,0,0,10.5,10.5,35.5,35.5,0
-28.961247062861084,48.373542955159145,16.7843355178833,17.3688362121582,21.4791994094849,22.274200630188,20.3411102294922,22.0114688873291,6,20.1,0,24.5,29,-19.5,-24,0
14.941123030714518,-24.096417536553158,8.48022232055664,9.81488723754883,13.875,17.0933101654053,15.5422201156616,15.5422201156616,0.5,1,0,5.5,6.5,35.5,35,0
-32.45041331258997,-10.896611719453578,23.6111103057861,23.7483303070068,26.5832996368408,26.7766605377197,29.0588893890381,29.0588893890381,27,29.4,1,-4.5,-4,8.5,8,0
15.232775085162702,-28.94112592951794,12.4378037452698,12.6907477378845,16.6750001907349,17.0616403579712,16.1623601913452,16.532472038269,35,36.6,0,8,8.5,36.5,36.5,0
44.31151914027149,2.618232924638133,8.01150016784668,8.17716674804687,10.8832998275757,11.5033000946045,15.7238903045654,15.8588899612427,2,5,0,30.5,31.5,39,38,0
-28.67516427176885,66.57612928373884,23.9612201690674,24.6126140594482,24.1916999816895,24.8900207519531,25.833610534668,26.0586109161377,33,64.8,1,36,39,-15.5,-19,0
17.46095381235577,-17.09308675848343,14.1308064460754,14.3778624534607,17.8583498001099,18.2516702651978,16.625,16.625,1,1.8,0,10,10.5,36,36,0
39.16767379053539,12.332661864070044,13.8244400024414,13.8244400024414,17.36669921875,17.36669921875,17.5083293914795,17.5083293914795,10,10,0,36,36,34,34,0
-51.38910984770548,40.788551302104835,25.9367212295532,26.5740266799927,25.2833499908447,25.7274900436401,26.7722206115723,26.7722206115723,42.5,82,1,16.5,21,-1.5,-8,0
36.32027777457959,-10.063021232805276,8.43333339691162,8.43333339691162,9.93332958221436,9.93332958221436,14.6416702270508,14.6416702270508,0,0,0,20.5,20.5,40.5,40.5,0
39.00214801446316,32.554361809128466,12.5466680526733,15.2219482421875,25.2999992370605,26.14833984375,20.9005603790283,24.264720916748,0,0,0,42.5,48.5,27,19.5,0
67.49040964537326,-27.352210477771635,8.93783359527588,8.9877779006958,7.28332996368408,7.57499780654907,10.4572200775146,10.8814979553223,13,71,0,28,29.5,51,49.5,0
-35.711582199054526,-28.22093265868975,23.0918325424194,23.2311647415161,26.5249996185303,26.6249996185303,27.6922206878662,27.6922206878662,18,31.6,0,-15.5,-15,12,12,0
80.32748107746188,41.02500024379914,6.57616672515869,7.42483348846435,10.7166996002197,13.5299800872803,17.8947200775146,17.8947200775146,0,0.8,0,69.5,70,33.5,33,0
-36.20362635995862,36.008100622088946,12.5053918838501,13.4660596847534,22.6499996185303,22.9450000762939,20.1263904571533,21.1931701660156,1,1,0,14.5,18,-18,-18.5,0
-40.19816547864213,-16.312971440149795,19.7126094818115,19.7666095733643,24.2666501998901,24.3199697494507,28.5334749221802,28.5531427383423,39,42.2,1,-9,-8.5,9,9,0
36.320823083873684,-50.73195021462059,4.96055588722229,5.07722277641296,0.65833171736449,1.19833037164062,13.2630596160889,13.2630596160889,32.5,56.9,0,7.5,8,46,46,0
-69.79939383683787,0.9612574203609315,22.4402799606323,22.6681995391846,24.6000003814697,24.9457998275757,28.9313907623291,28.9313907623291,65.5,76,0,-10,-9.5,8,7,0
-11.016973032430553,12.12390754942619,20.828108215332,21.0201126098633,26.2166996002197,26.5700004577637,25.7561092376709,25.8303333282471,19,28.8,0,16,17,8.5,7.5,0
-0.010048749483110055,70.57973726507926,7.63177785873413,7.70577783584595,8.68332958221436,8.68332958221436,12.7475004196167,14.0761640548706,72,74.4,0,39.5,40.5,40.5,40.5,0
-31.227685547763784,42.25631794726112,16.5658302307129,16.6927795410156,21.125,21.9249992370605,20.8930606842041,21.124439239502,43,49,0,22.5,27.5,-11.5,-14.5,0
-0.26424592173605954,5.555376980161561,16.0350536346436,16.5354415893555,28,28.9033397674561,20.8088893890381,21.0580535888672,0,0,0,14,16,14,13,0
50.095904879938,-57.83917081697173,6.25552821159363,7.41938891410828,2.02916502952576,4.79333620071411,9.79124975204468,9.84577827453613,36,57.6,0,7.5,10,59.5,59,0
